"","YEAR","MM","DD","CLRSKY_KT","sd"
"4171",2012,6,2,0.74,0.0578791845139511
"4172",2012,6,3,0.734,0.074027022093287
"4173",2012,6,4,0.75,0.0696419413859206
"4174",2012,6,5,0.762,0.0791833315793166
"4175",2012,6,6,0.764,0.0594138031100518
"4176",2012,6,7,0.766,0.0665582451691749
"4177",2012,6,8,0.752,0.0571839138219832
"4178",2012,6,9,0.762,0.0618061485614498
"4179",2012,6,10,0.746,0.0753657747256671
"4180",2012,6,11,0.748,0.0701427116670007
"4181",2012,6,12,0.75,0.0771362431027076
"4182",2012,6,13,0.766,0.0554977477020464
"4183",2012,6,14,0.728,0.0822800097228968
"4184",2012,6,15,0.736,0.0792464510246358
"4185",2012,6,16,0.742,0.0804363102087609
"4186",2012,6,17,0.718,0.105688220724923
"4187",2012,6,18,0.738,0.0746324326281812
"4188",2012,6,19,0.742,0.0719027120489902
"4189",2012,6,20,0.72,0.0921954445729289
"4190",2012,6,21,0.744,0.0626897120746299
"4191",2012,6,22,0.746,0.0614817045957576
"4192",2012,6,23,0.722,0.0708519583356734
"4193",2012,6,24,0.746,0.0527257053058563
"4194",2012,6,25,0.754,0.049295030175465
"4195",2012,6,26,0.748,0.0637965516309463
"4196",2012,6,27,0.742,0.0701427116670007
"4197",2012,6,28,0.746,0.0709224929059886
"4198",2012,6,29,0.758,0.0516720427310553
"4199",2012,6,30,0.76,0.0463680924774785
"4200",2012,7,1,0.756,0.0378153408023781
"4201",2012,7,2,0.756,0.0433589667773576
"4202",2012,7,3,0.758,0.0396232255123179
"4203",2012,7,4,0.756,0.0502991053598372
"4204",2012,7,5,0.748,0.0531036721894071
"4205",2012,7,6,0.714,0.0853229160308062
"4206",2012,7,7,0.73,0.0707106781186548
"4207",2012,7,8,0.744,0.0482700735445887
"4208",2012,7,9,0.736,0.0502991053598372
"4209",2012,7,10,0.746,0.0472228758124704
"4210",2012,7,11,0.746,0.0502991053598372
"4211",2012,7,12,0.744,0.0618869937870632
"4212",2012,7,13,0.726,0.0832466215530697
"4213",2012,7,14,0.736,0.0726636084983398
"4214",2012,7,15,0.736,0.0585662018573853
"4215",2012,7,16,0.724,0.0716240183178799
"4216",2012,7,17,0.702,0.091214034007931
"4217",2012,7,18,0.724,0.0687749954561976
"4218",2012,7,19,0.722,0.0756306816047562
"4219",2012,7,20,0.72,0.0703562363973514
"4220",2012,7,21,0.748,0.0454972526643093
"4221",2012,7,22,0.754,0.0568330889535313
"4222",2012,7,23,0.748,0.056302753041037
"4223",2012,7,24,0.746,0.049799598391955
"4224",2012,7,25,0.748,0.0454972526643093
"4225",2012,7,26,0.742,0.0449444101084885
"4226",2012,7,27,0.726,0.073348483283569
"4227",2012,7,28,0.738,0.0481663783151692
"4228",2012,7,29,0.75,0.0374165738677395
"4229",2012,7,30,0.734,0.0409878030638384
"4230",2012,7,31,0.756,0.0456070170039656
"4231",2012,8,1,0.756,0.0554977477020464
"4232",2012,8,2,0.756,0.0581377674149946
"4233",2012,8,3,0.734,0.0884872872225158
"4234",2012,8,4,0.726,0.085615419172016
"4235",2012,8,5,0.722,0.0704982269280583
"4236",2012,8,6,0.732,0.0584807660688538
"4237",2012,8,7,0.73,0.0561248608016091
"4238",2012,8,8,0.738,0.0531036721894071
"4239",2012,8,9,0.742,0.0526307894677631
"4240",2012,8,10,0.744,0.0391152144312159
"4241",2012,8,11,0.742,0.0414728827066555
"4242",2012,8,12,0.698,0.103053384223906
"4243",2012,8,13,0.716,0.0743639697703128
"4244",2012,8,14,0.72,0.0764852927038918
"4245",2012,8,15,0.718,0.0901110426085505
"4246",2012,8,16,0.714,0.0702139587261678
"4247",2012,8,17,0.726,0.0598331012066064
"4248",2012,8,18,0.754,0.0427784992724149
"4249",2012,8,19,0.76,0.0430116263352132
"4250",2012,8,20,0.744,0.0427784992724149
"4251",2012,8,21,0.75,0.0565685424949238
"4252",2012,8,22,0.752,0.0465832587954085
"4253",2012,8,23,0.752,0.0506951674225463
"4254",2012,8,24,0.74,0.06
"4255",2012,8,25,0.734,0.0726636084983398
"4256",2012,8,26,0.74,0.062449979983984
"4257",2012,8,27,0.718,0.0697853852894716
"4258",2012,8,28,0.734,0.0614817045957576
"4259",2012,8,29,0.736,0.0512835256198324
"4260",2012,8,30,0.736,0.0559464029227975
"4261",2012,8,31,0.72,0.0721110255092798
"4262",2012,9,1,0.76,0.066332495807108
"4263",2012,9,2,0.774,0.0527257053058563
"4264",2012,9,3,0.772,0.0408656334834051
"4265",2012,9,4,0.76,0.0533853912601566
"4266",2012,9,5,0.736,0.0622896460095898
"4267",2012,9,6,0.734,0.0610737259384099
"4268",2012,9,7,0.74,0.0604152298679729
"4269",2012,9,8,0.744,0.049295030175465
"4270",2012,9,9,0.738,0.0481663783151692
"4271",2012,9,10,0.736,0.0550454357780916
"4272",2012,9,11,0.738,0.0593295878967653
"4273",2012,9,12,0.76,0.0632455532033676
"4274",2012,9,13,0.772,0.0511859355682789
"4275",2012,9,14,0.76,0.0441588043316393
"4276",2012,9,15,0.742,0.0476445169982864
"4277",2012,9,16,0.742,0.0449444101084885
"4278",2012,9,17,0.74,0.0578791845139511
"4279",2012,9,18,0.74,0.0570087712549569
"4280",2012,9,19,0.73,0.062449979983984
"4281",2012,9,20,0.726,0.0531977443130816
"4282",2012,9,21,0.754,0.0606630035524124
"4283",2012,9,22,0.744,0.0763544366752843
"4284",2012,9,23,0.756,0.057706152185014
"4285",2012,9,24,0.74,0.0771362431027075
"4286",2012,9,25,0.754,0.0589915248150105
"4287",2012,9,26,0.762,0.0618061485614498
"4288",2012,9,27,0.732,0.0785493475466219
"4289",2012,9,28,0.744,0.0602494813255683
"4290",2012,9,29,0.748,0.0701427116670007
"4291",2012,9,30,0.748,0.0668580586017871
"4292",2012,10,1,0.748,0.069065186599328
"4293",2012,10,2,0.752,0.0668580586017871
"4294",2012,10,3,0.758,0.0597494769851586
"4295",2012,10,4,0.758,0.0605805249234438
"4296",2012,10,5,0.758,0.0664830805543786
"4297",2012,10,6,0.742,0.0840832920383116
"4298",2012,10,7,0.746,0.0789303490426845
"4299",2012,10,8,0.75,0.0784219357067906
"4300",2012,10,9,0.762,0.0742967024840268
"4301",2012,10,10,0.756,0.0694982014155762
"4302",2012,10,11,0.748,0.0626099033699941
"4303",2012,10,12,0.758,0.0622093240599831
"4304",2012,10,13,0.766,0.0507937003968012
"4305",2012,10,14,0.756,0.057706152185014
"4306",2012,10,15,0.752,0.069065186599328
"4307",2012,10,16,0.776,0.0507937003968012
"4308",2012,10,17,0.76,0.0689202437604511
"4309",2012,10,18,0.756,0.0687749954561976
"4310",2012,10,19,0.778,0.0486826457785523
"4311",2012,10,20,0.772,0.0540370243444252
"4312",2012,10,21,0.778,0.0496990945591567
"4313",2012,10,22,0.782,0.0486826457785523
"4314",2012,10,23,0.758,0.0526307894677631
"4315",2012,10,24,0.774,0.0456070170039655
"4316",2012,10,25,0.768,0.0511859355682789
"4317",2012,10,26,0.788,0.0432434966208793
"4318",2012,10,27,0.762,0.0516720427310553
"4319",2012,10,28,0.754,0.0646529195009785
"4320",2012,10,29,0.756,0.0642650760522385
"4321",2012,10,30,0.756,0.0864869932417586
"4322",2012,10,31,0.77,0.0529150262212918
"4323",2012,11,1,0.768,0.0630079360080935
"4324",2012,11,2,0.764,0.0669328021227261
"4325",2012,11,3,0.766,0.102127371453494
"4326",2012,11,4,0.766,0.0835463942968217
"4327",2012,11,5,0.758,0.0605805249234438
"4328",2012,11,6,0.74,0.0790569415042095
"4329",2012,11,7,0.764,0.0634822809924155
"4330",2012,11,8,0.788,0.0496990945591567
"4331",2012,11,9,0.772,0.0725947656515261
"4332",2012,11,10,0.794,0.0492950301754649
"4333",2012,11,11,0.76,0.0703562363973514
"4334",2012,11,12,0.778,0.0554075807087803
"4335",2012,11,13,0.768,0.0506951674225463
"4336",2012,11,14,0.756,0.0502991053598372
"4337",2012,11,15,0.794,0.0439317652729776
"4338",2012,11,16,0.772,0.0683373982530795
"4339",2012,11,17,0.774,0.0554977477020464
"4340",2012,11,18,0.766,0.0650384501660364
"4341",2012,11,19,0.762,0.0661059755241536
"4342",2012,11,20,0.766,0.0665582451691749
"4343",2012,11,21,0.75,0.076157731058639
"4344",2012,11,22,0.78,0.0494974746830583
"4345",2012,11,23,0.774,0.0559464029227975
"4346",2012,11,24,0.76,0.051478150704935
"4347",2012,11,25,0.786,0.0512835256198323
"4348",2012,11,26,0.778,0.0756306816047561
"4349",2012,11,27,0.778,0.0544977063737548
"4350",2012,11,28,0.78,0.051478150704935
"4351",2012,11,29,0.776,0.0594138031100518
"4352",2012,11,30,0.768,0.0687022561492707
"4353",2012,12,1,0.804,0.0450555213042752
"4354",2012,12,2,0.79,0.0469041575982343
"4355",2012,12,3,0.786,0.0472228758124704
"4356",2012,12,4,0.79,0.0504975246918104
"4357",2012,12,5,0.784,0.0598331012066064
"4358",2012,12,6,0.772,0.0630079360080935
"4359",2012,12,7,0.768,0.069065186599328
"4360",2012,12,8,0.758,0.0597494769851586
"4361",2012,12,9,0.756,0.0687749954561976
"4362",2012,12,10,0.782,0.0454972526643093
"4363",2012,12,11,0.766,0.0642650760522385
"4364",2012,12,12,0.762,0.0476445169982864
"4365",2012,12,13,0.766,0.073348483283569
"4366",2012,12,14,0.786,0.046690470119715
"4367",2012,12,15,0.766,0.0585662018573853
"4368",2012,12,16,0.754,0.0808084154033477
"4369",2012,12,17,0.752,0.0914877040918614
"4370",2012,12,18,0.75,0.0612372435695795
"4371",2012,12,19,0.746,0.0976217188949262
"4372",2012,12,20,0.788,0.061400325732035
"4373",2012,12,21,0.788,0.061400325732035
"4374",2012,12,22,0.79,0.0604152298679729
"4375",2012,12,23,0.78,0.0689202437604511
"4376",2012,12,24,0.774,0.0559464029227975
"4377",2012,12,25,0.746,0.0804984471899924
"4378",2012,12,26,0.778,0.0576194411635517
"4379",2012,12,27,0.756,0.0650384501660364
"4380",2012,12,28,0.76,0.0670820393249937
"4381",2012,12,29,0.774,0.0770064932327138
"4382",2012,12,30,0.778,0.0618061485614498
"4383",2012,12,31,0.79,0.0667083203206317
"4384",2013,1,1,0.774,0.0517687164221791
"4385",2013,1,2,0.762,0.0589067059000925
"4386",2013,1,3,0.738,0.0949736805646701
"4387",2013,1,4,0.742,0.09338094023943
"4388",2013,1,5,0.744,0.11674759098157
"4389",2013,1,6,0.768,0.0589067059000926
"4390",2013,1,7,0.758,0.0605805249234439
"4391",2013,1,8,0.77,0.066332495807108
"4392",2013,1,9,0.77,0.0764852927038917
"4393",2013,1,10,0.76,0.101242283656583
"4394",2013,1,11,0.754,0.146731046476197
"4395",2013,1,12,0.764,0.0709224929059886
"4396",2013,1,13,0.786,0.0415932686861708
"4397",2013,1,14,0.748,0.0840832920383116
"4398",2013,1,15,0.768,0.0609918027279076
"4399",2013,1,16,0.768,0.061400325732035
"4400",2013,1,17,0.754,0.0773304597167248
"4401",2013,1,18,0.756,0.0642650760522385
"4402",2013,1,19,0.754,0.0687749954561976
"4403",2013,1,20,0.768,0.0779102047231298
"4404",2013,1,21,0.792,0.0567450438364444
"4405",2013,1,22,0.794,0.0568330889535313
"4406",2013,1,23,0.796,0.0589915248150105
"4407",2013,1,24,0.796,0.0472228758124704
"4408",2013,1,25,0.788,0.0443846820423443
"4409",2013,1,26,0.78,0.0651920240520265
"4410",2013,1,27,0.764,0.0915423399307665
"4411",2013,1,28,0.78,0.0552268050859363
"4412",2013,1,29,0.778,0.0645755371638518
"4413",2013,1,30,0.794,0.0482700735445887
"4414",2013,1,31,0.792,0.0454972526643093
"4415",2013,2,1,0.784,0.0450555213042752
"4416",2013,2,2,0.766,0.0606630035524124
"4417",2013,2,3,0.79,0.051478150704935
"4418",2013,2,4,0.782,0.0535723809439155
"4419",2013,2,5,0.784,0.0450555213042752
"4420",2013,2,6,0.768,0.0649615270756468
"4421",2013,2,7,0.778,0.0729383301152419
"4422",2013,2,8,0.808,0.0526307894677631
"4423",2013,2,9,0.8,0.0751664818918646
"4424",2013,2,10,0.78,0.06
"4425",2013,2,11,0.79,0.0620483682299543
"4426",2013,2,12,0.778,0.0526307894677631
"4427",2013,2,13,0.764,0.0773304597167248
"4428",2013,2,14,0.79,0.0608276253029822
"4429",2013,2,15,0.792,0.056302753041037
"4430",2013,2,16,0.778,0.0580517010948
"4431",2013,2,17,0.768,0.0676017751246222
"4432",2013,2,18,0.788,0.0657267069006199
"4433",2013,2,19,0.802,0.0496990945591567
"4434",2013,2,20,0.792,0.0554075807087803
"4435",2013,2,21,0.786,0.0626897120746299
"4436",2013,2,22,0.796,0.0572712842531054
"4437",2013,2,23,0.782,0.0605805249234438
"4438",2013,2,24,0.796,0.0472228758124704
"4439",2013,2,25,0.772,0.0661059755241536
"4440",2013,2,26,0.778,0.0762889244910426
"4441",2013,2,27,0.792,0.0634034699365894
"4442",2013,2,28,0.786,0.0773304597167248
"4443",2013,3,1,0.776,0.096591925128346
"4444",2013,3,2,0.782,0.0704982269280583
"4445",2013,3,3,0.784,0.0814248119432891
"4446",2013,3,4,0.774,0.0861974477580398
"4447",2013,3,5,0.758,0.0887130204648675
"4448",2013,3,6,0.784,0.0610737259384099
"4449",2013,3,7,0.758,0.120913192001535
"4450",2013,3,8,0.784,0.0808084154033477
"4451",2013,3,9,0.744,0.0817312669668102
"4452",2013,3,10,0.73,0.108627804912002
"4453",2013,3,11,0.732,0.0983361581515162
"4454",2013,3,12,0.746,0.0890505474435728
"4455",2013,3,13,0.724,0.104067285925982
"4456",2013,3,14,0.744,0.0847348806572594
"4457",2013,3,15,0.722,0.118194754536739
"4458",2013,3,16,0.752,0.0983361581515162
"4459",2013,3,17,0.77,0.0744983221287567
"4460",2013,3,18,0.786,0.0719722168617863
"4461",2013,3,19,0.796,0.0472228758124704
"4462",2013,3,20,0.77,0.0578791845139511
"4463",2013,3,21,0.774,0.0536656314599949
"4464",2013,3,22,0.764,0.0650384501660364
"4465",2013,3,23,0.772,0.0664830805543787
"4466",2013,3,24,0.786,0.0427784992724149
"4467",2013,3,25,0.75,0.0758287544405155
"4468",2013,3,26,0.774,0.0838450952650183
"4469",2013,3,27,0.766,0.0626897120746299
"4470",2013,3,28,0.768,0.0571839138219832
"4471",2013,3,29,0.756,0.085615419172016
"4472",2013,3,30,0.766,0.0602494813255683
"4473",2013,3,31,0.744,0.0801872807869178
"4474",2013,4,1,0.752,0.0712039324756716
"4475",2013,4,2,0.77,0.058309518948453
"4476",2013,4,3,0.78,0.0556776436283002
"4477",2013,4,4,0.76,0.0717635004720366
"4478",2013,4,5,0.786,0.0709224929059886
"4479",2013,4,6,0.788,0.0719027120489902
"4480",2013,4,7,0.78,0.0578791845139511
"4481",2013,4,8,0.768,0.0554075807087803
"4482",2013,4,9,0.77,0.0670820393249937
"4483",2013,4,10,0.746,0.105023806824929
"4484",2013,4,11,0.722,0.131415372007996
"4485",2013,4,12,0.742,0.109178752511649
"4486",2013,4,13,0.776,0.094233751915118
"4487",2013,4,14,0.774,0.0709224929059886
"4488",2013,4,15,0.766,0.0658027355054484
"4489",2013,4,16,0.778,0.056302753041037
"4490",2013,4,17,0.782,0.0438178046004133
"4491",2013,4,18,0.752,0.0683373982530795
"4492",2013,4,19,0.756,0.0795612971236643
"4493",2013,4,20,0.736,0.0991463564635635
"4494",2013,4,21,0.736,0.0896102672688794
"4495",2013,4,22,0.74,0.0604152298679728
"4496",2013,4,23,0.764,0.0450555213042752
"4497",2013,4,24,0.772,0.0420713679359253
"4498",2013,4,25,0.786,0.0371483512420134
"4499",2013,4,26,0.77,0.0670820393249937
"4500",2013,4,27,0.776,0.057706152185014
"4501",2013,4,28,0.754,0.068044103344816
"4502",2013,4,29,0.758,0.0697853852894716
"4503",2013,4,30,0.742,0.0749666592559653
"4504",2013,5,1,0.742,0.0679705818718657
"4505",2013,5,2,0.74,0.0997496867163
"4506",2013,5,3,0.76,0.0689202437604511
"4507",2013,5,4,0.752,0.0653452370108182
"4508",2013,5,5,0.748,0.056302753041037
"4509",2013,5,6,0.76,0.0648074069840786
"4510",2013,5,7,0.736,0.0864869932417586
"4511",2013,5,8,0.76,0.0689202437604511
"4512",2013,5,9,0.766,0.0770064932327138
"4513",2013,5,10,0.784,0.0541294744108974
"4514",2013,5,11,0.772,0.0679705818718657
"4515",2013,5,12,0.752,0.088147603484156
"4516",2013,5,13,0.75,0.0839642781187333
"4517",2013,5,14,0.768,0.0544977063737549
"4518",2013,5,15,0.766,0.0622896460095897
"4519",2013,5,16,0.766,0.0712741187248218
"4520",2013,5,17,0.784,0.0522494019104525
"4521",2013,5,18,0.78,0.0474341649025257
"4522",2013,5,19,0.786,0.044497190922574
"4523",2013,5,20,0.77,0.0659545297913646
"4524",2013,5,21,0.766,0.0512835256198323
"4525",2013,5,22,0.766,0.049295030175465
"4526",2013,5,23,0.752,0.0516720427310553
"4527",2013,5,24,0.756,0.068044103344816
"4528",2013,5,25,0.75,0.0839642781187333
"4529",2013,5,26,0.754,0.0789303490426845
"4530",2013,5,27,0.744,0.094233751915118
"4531",2013,5,28,0.732,0.0962808392152873
"4532",2013,5,29,0.738,0.0998498873309329
"4533",2013,5,30,0.758,0.0618061485614498
"4534",2013,5,31,0.764,0.0554977477020464
"4535",2013,6,1,0.764,0.0545893762558247
"4536",2013,6,2,0.758,0.0438178046004133
"4537",2013,6,3,0.76,0.0452769256906871
"4538",2013,6,4,0.752,0.0521536192416212
"4539",2013,6,5,0.742,0.0601664358259653
"4540",2013,6,6,0.73,0.0845576726264388
"4541",2013,6,7,0.746,0.0550454357780915
"4542",2013,6,8,0.756,0.0531977443130816
"4543",2013,6,9,0.772,0.0756306816047561
"4544",2013,6,10,0.798,0.0554075807087803
"4545",2013,6,11,0.796,0.0378153408023781
"4546",2013,6,12,0.768,0.0432434966208793
"4547",2013,6,13,0.742,0.0622093240599832
"4548",2013,6,14,0.748,0.0465832587954085
"4549",2013,6,15,0.74,0.0632455532033676
"4550",2013,6,16,0.74,0.0578791845139511
"4551",2013,6,17,0.736,0.0698569967862919
"4552",2013,6,18,0.742,0.0657267069006199
"4553",2013,6,19,0.73,0.0913783344124853
"4554",2013,6,20,0.756,0.0598331012066064
"4555",2013,6,21,0.766,0.0477493455452533
"4556",2013,6,22,0.754,0.0598331012066064
"4557",2013,6,23,0.744,0.0477493455452533
"4558",2013,6,24,0.744,0.0642650760522385
"4559",2013,6,25,0.736,0.0512835256198323
"4560",2013,6,26,0.748,0.0454972526643093
"4561",2013,6,27,0.752,0.0540370243444252
"4562",2013,6,28,0.746,0.0512835256198323
"4563",2013,6,29,0.724,0.0776530746332687
"4564",2013,6,30,0.732,0.0554075807087803
"4565",2013,7,1,0.72,0.0678232998312527
"4566",2013,7,2,0.738,0.0491934955049954
"4567",2013,7,3,0.732,0.0465832587954085
"4568",2013,7,4,0.744,0.0397492138287036
"4569",2013,7,5,0.754,0.0433589667773576
"4570",2013,7,6,0.74,0.04
"4571",2013,7,7,0.718,0.0645755371638518
"4572",2013,7,8,0.73,0.0570087712549569
"4573",2013,7,9,0.746,0.049799598391955
"4574",2013,7,10,0.752,0.0420713679359253
"4575",2013,7,11,0.738,0.0506951674225464
"4576",2013,7,12,0.746,0.0472228758124704
"4577",2013,7,13,0.744,0.0456070170039656
"4578",2013,7,14,0.744,0.0502991053598372
"4579",2013,7,15,0.75,0.0430116263352132
"4580",2013,7,16,0.738,0.0511859355682789
"4581",2013,7,17,0.734,0.0598331012066064
"4582",2013,7,18,0.738,0.0549545266561364
"4583",2013,7,19,0.752,0.0491934955049954
"4584",2013,7,20,0.748,0.0454972526643093
"4585",2013,7,21,0.738,0.0481663783151692
"4586",2013,7,22,0.734,0.0743639697703129
"4587",2013,7,23,0.736,0.0654217089351845
"4588",2013,7,24,0.734,0.0477493455452533
"4589",2013,7,25,0.746,0.0572712842531054
"4590",2013,7,26,0.75,0.0484767985741633
"4591",2013,7,27,0.76,0.0406201920231798
"4592",2013,7,28,0.764,0.049295030175465
"4593",2013,7,29,0.776,0.044497190922574
"4594",2013,7,30,0.772,0.034928498393146
"4595",2013,7,31,0.772,0.0389871773792358
"4596",2013,8,1,0.766,0.0403732584763727
"4597",2013,8,2,0.766,0.0512835256198324
"4598",2013,8,3,0.754,0.0482700735445887
"4599",2013,8,4,0.748,0.0506951674225464
"4600",2013,8,5,0.744,0.0568330889535313
"4601",2013,8,6,0.726,0.0572712842531054
"4602",2013,8,7,0.764,0.046690470119715
"4603",2013,8,8,0.766,0.0536656314599949
"4604",2013,8,9,0.76,0.0509901951359279
"4605",2013,8,10,0.734,0.068044103344816
"4606",2013,8,11,0.74,0.0632455532033676
"4607",2013,8,12,0.74,0.09
"4608",2013,8,13,0.742,0.0641872261435249
"4609",2013,8,14,0.75,0.0533853912601566
"4610",2013,8,15,0.746,0.049799598391955
"4611",2013,8,16,0.738,0.0605805249234439
"4612",2013,8,17,0.738,0.0589067059000926
"4613",2013,8,18,0.744,0.0522494019104526
"4614",2013,8,19,0.724,0.0716240183178799
"4615",2013,8,20,0.726,0.0654217089351845
"4616",2013,8,21,0.72,0.073824115301167
"4617",2013,8,22,0.726,0.06308724118235
"4618",2013,8,23,0.712,0.0822800097228969
"4619",2013,8,24,0.73,0.0570087712549569
"4620",2013,8,25,0.73,0.06557438524302
"4621",2013,8,26,0.748,0.0438178046004133
"4622",2013,8,27,0.734,0.0698569967862919
"4623",2013,8,28,0.754,0.0336154726279433
"4624",2013,8,29,0.748,0.0432434966208793
"4625",2013,8,30,0.746,0.0550454357780915
"4626",2013,8,31,0.736,0.0568330889535313
"4627",2013,9,1,0.698,0.0867179335547152
"4628",2013,9,2,0.712,0.0944457516249408
"4629",2013,9,3,0.7,0.0913783344124854
"4630",2013,9,4,0.726,0.0798749021908634
"4631",2013,9,5,0.748,0.061400325732035
"4632",2013,9,6,0.75,0.0561248608016091
"4633",2013,9,7,0.742,0.0661059755241537
"4634",2013,9,8,0.768,0.0465832587954085
"4635",2013,9,9,0.764,0.0403732584763727
"4636",2013,9,10,0.77,0.0360555127546399
"4637",2013,9,11,0.774,0.0415932686861708
"4638",2013,9,12,0.768,0.056302753041037
"4639",2013,9,13,0.756,0.0439317652729776
"4640",2013,9,14,0.746,0.0585662018573853
"4641",2013,9,15,0.724,0.0792464510246358
"4642",2013,9,16,0.706,0.0909945053286186
"4643",2013,9,17,0.746,0.0606630035524124
"4644",2013,9,18,0.738,0.0772657750883274
"4645",2013,9,19,0.746,0.0665582451691749
"4646",2013,9,20,0.75,0.0533853912601566
"4647",2013,9,21,0.752,0.0481663783151692
"4648",2013,9,22,0.736,0.0736885337077621
"4649",2013,9,23,0.74,0.0632455532033676
"4650",2013,9,24,0.726,0.0864869932417587
"4651",2013,9,25,0.71,0.0894427190999916
"4652",2013,9,26,0.746,0.0545893762558247
"4653",2013,9,27,0.74,0.0959166304662544
"4654",2013,9,28,0.758,0.0438178046004133
"4655",2013,9,29,0.75,0.0430116263352132
"4656",2013,9,30,0.756,0.0450555213042753
"4657",2013,10,1,0.75,0.0484767985741633
"4658",2013,10,2,0.73,0.0604152298679729
"4659",2013,10,3,0.748,0.0549545266561364
"4660",2013,10,4,0.746,0.0581377674149945
"4661",2013,10,5,0.748,0.061400325732035
"4662",2013,10,6,0.742,0.0807465169527454
"4663",2013,10,7,0.778,0.0571839138219832
"4664",2013,10,8,0.778,0.0526307894677631
"4665",2013,10,9,0.776,0.0433589667773576
"4666",2013,10,10,0.768,0.0319374388453427
"4667",2013,10,11,0.76,0.033166247903554
"4668",2013,10,12,0.73,0.0790569415042095
"4669",2013,10,13,0.708,0.0779102047231298
"4670",2013,10,14,0.728,0.0794984276574072
"4671",2013,10,15,0.728,0.0967987603226405
"4672",2013,10,16,0.724,0.111937482551646
"4673",2013,10,17,0.722,0.0967987603226405
"4674",2013,10,18,0.728,0.0798122797569396
"4675",2013,10,19,0.728,0.0672309452558864
"4676",2013,10,20,0.748,0.0622093240599831
"4677",2013,10,21,0.748,0.0609918027279076
"4678",2013,10,22,0.768,0.085848704125339
"4679",2013,10,23,0.772,0.0779102047231298
"4680",2013,10,24,0.768,0.0443846820423443
"4681",2013,10,25,0.746,0.0541294744108974
"4682",2013,10,26,0.74,0.0836660026534076
"4683",2013,10,27,0.732,0.0828854631404084
"4684",2013,10,28,0.746,0.0658027355054484
"4685",2013,10,29,0.736,0.0594138031100518
"4686",2013,10,30,0.762,0.0567450438364444
"4687",2013,10,31,0.764,0.0795612971236643
"4688",2013,11,1,0.772,0.0506951674225463
"4689",2013,11,2,0.766,0.066558245169175
"4690",2013,11,3,0.77,0.0565685424949238
"4691",2013,11,4,0.756,0.0808084154033477
"4692",2013,11,5,0.774,0.0527257053058563
"4693",2013,11,6,0.768,0.0535723809439155
"4694",2013,11,7,0.76,0.0570087712549569
"4695",2013,11,8,0.752,0.0788669766125214
"4696",2013,11,9,0.76,0.07
"4697",2013,11,10,0.75,0.073824115301167
"4698",2013,11,11,0.728,0.0914877040918614
"4699",2013,11,12,0.694,0.144844744467999
"4700",2013,11,13,0.698,0.147377067415524
"4701",2013,11,14,0.748,0.0766159252375118
"4702",2013,11,15,0.758,0.0540370243444252
"4703",2013,11,16,0.778,0.0580517010948
"4704",2013,11,17,0.766,0.057706152185014
"4705",2013,11,18,0.756,0.0817312669668102
"4706",2013,11,19,0.734,0.0931665175908169
"4707",2013,11,20,0.76,0.0552268050859363
"4708",2013,11,21,0.766,0.0568330889535313
"4709",2013,11,22,0.742,0.0861394218694321
"4710",2013,11,23,0.776,0.0585662018573853
"4711",2013,11,24,0.768,0.0668580586017871
"4712",2013,11,25,0.772,0.0535723809439155
"4713",2013,11,26,0.77,0.0570087712549569
"4714",2013,11,27,0.75,0.085146931829632
"4715",2013,11,28,0.752,0.0855569985448298
"4716",2013,11,29,0.752,0.0752994023880668
"4717",2013,11,30,0.752,0.0990959131347
"4718",2013,12,1,0.768,0.0756306816047561
"4719",2013,12,2,0.774,0.0669328021227261
"4720",2013,12,3,0.782,0.0516720427310553
"4721",2013,12,4,0.752,0.0759605160593318
"4722",2013,12,5,0.766,0.0618869937870632
"4723",2013,12,6,0.746,0.0912688336728371
"4724",2013,12,7,0.766,0.0512835256198323
"4725",2013,12,8,0.766,0.0554977477020464
"4726",2013,12,9,0.75,0.0863133825081604
"4727",2013,12,10,0.776,0.0482700735445887
"4728",2013,12,11,0.752,0.0769415362466854
"4729",2013,12,12,0.77,0.0484767985741633
"4730",2013,12,13,0.768,0.061400325732035
"4731",2013,12,14,0.76,0.0935414346693485
"4732",2013,12,15,0.774,0.0743639697703128
"4733",2013,12,16,0.772,0.0641872261435249
"4734",2013,12,17,0.78,0.051478150704935
"4735",2013,12,18,0.764,0.0798749021908634
"4736",2013,12,19,0.768,0.0641872261435249
"4737",2013,12,20,0.744,0.085615419172016
"4738",2013,12,21,0.74,0.0905538513813742
"4739",2013,12,22,0.748,0.0729383301152419
"4740",2013,12,23,0.728,0.0752994023880668
"4741",2013,12,24,0.722,0.0875785361832453
"4742",2013,12,25,0.726,0.0907193474403338
"4743",2013,12,26,0.728,0.117770964163498
"4744",2013,12,27,0.742,0.116060329139633
"4745",2013,12,28,0.748,0.0828854631404084
"4746",2013,12,29,0.758,0.0779102047231298
"4747",2013,12,30,0.77,0.0728010988928052
"4748",2013,12,31,0.782,0.0540370243444252
"4749",2014,1,1,0.788,0.0414728827066554
"4750",2014,1,2,0.792,0.0376828873628335
"4751",2014,1,3,0.784,0.0559464029227975
"4752",2014,1,4,0.758,0.0752994023880668
"4753",2014,1,5,0.766,0.0606630035524124
"4754",2014,1,6,0.756,0.103826778819339
"4755",2014,1,7,0.786,0.0598331012066064
"4756",2014,1,8,0.78,0.0587367006223537
